"BillType","BillNumber","SubjectKey","ModDate"
"S",3767,"SCH BOARDS",9/30/2024 0:00:00
"S",3768,"POLICE",9/30/2024 0:00:00
"S",3769,"SCH BOARDS",9/30/2024 0:00:00
"S",3770,"WEAPONS",9/30/2024 0:00:00
"S",3771,"HIGHER ED",9/30/2024 0:00:00
"S",3772,"WORKERS COMP",10/7/2024 0:00:00
"S",3773,"LABOR",10/7/2024 0:00:00
"S",3774,"AUTO INSUR",10/7/2024 0:00:00
"S",3774,"MV REGULATIO",10/7/2024 0:00:00
"S",3775,"JUDICIARY",10/7/2024 0:00:00
"S",3776,"SCH BOARDS",10/7/2024 0:00:00
"S",3777,"HEALTH INSUR",10/7/2024 0:00:00
"S",3777,"PHARMACEUTIC",10/7/2024 0:00:00
"S",3778,"HEALTH PROF",10/7/2024 0:00:00
"S",3779,"EDUCATION",10/7/2024 0:00:00
"S",3779,"HIGHER ED",10/7/2024 0:00:00
"S",3779,"VETERANS",10/7/2024 0:00:00
"S",3780,"INCOME TAX",7/25/2025 0:00:00
"S",3781,"CRIMES",10/7/2024 0:00:00
"S",3781,"JUDICIARY",10/7/2024 0:00:00
"S",3782,"CRIMES",10/7/2024 0:00:00
"S",3782,"JUDICIARY",10/7/2024 0:00:00
"S",3783,"ENVIRONMENT",10/7/2024 0:00:00
"S",3783,"MUNICIPALITI",10/7/2024 0:00:00
"S",3783,"SCH BOARDS",10/7/2024 0:00:00
"S",3783,"STATE DEPTS",10/7/2024 0:00:00
"S",3784,"MINORITY",10/7/2024 0:00:00
"S",3784,"STATE DEPTS",10/7/2024 0:00:00
"S",3784,"WOMEN",10/7/2024 0:00:00
"S",3785,"CHARITIES",10/7/2024 0:00:00
"S",3786,"CHARITIES",10/7/2024 0:00:00
"S",3786,"LOC GOVT",10/7/2024 0:00:00
"S",3786,"STATE GOVT",10/7/2024 0:00:00
"S",3787,"MUNICIPALITI",10/7/2024 0:00:00
"S",3788,"COMMUNICATIO",10/7/2024 0:00:00
"S",3788,"TELEPHONE",10/7/2024 0:00:00
"S",3789,"FARMLAND",10/7/2024 0:00:00
"S",3789,"SUPPL APPROP",10/7/2024 0:00:00
"S",3790,"CHILD ABUSE",10/7/2024 0:00:00
"S",3790,"TEACHERS",10/7/2024 0:00:00
"S",3791,"DISABLED",10/7/2024 0:00:00
"S",3791,"ENVIRONMENT",10/7/2024 0:00:00
"S",3791,"MOTOR VEHICL",10/7/2024 0:00:00
"S",3792,"COMMEMORATIO",10/7/2024 0:00:00
"S",3792,"PUB SAFETY",10/7/2024 0:00:00
"S",3793,"JUVENILE JUS",10/7/2024 0:00:00
"S",3793,"SUPPL APPROP",10/7/2024 0:00:00
"S",3794,"CHILDREN",10/7/2024 0:00:00
"S",3794,"HEALTH",10/7/2024 0:00:00
"S",3795,"HEALTH PROF",10/7/2024 0:00:00
"S",3796,"HEALTH FAC",10/7/2024 0:00:00
"S",3796,"HEALTH PROF",10/7/2024 0:00:00
"S",3797,"HISTORIC PRE",10/10/2024 0:00:00
"S",3798,"ENVIRONMENT",10/10/2024 0:00:00
"S",3799,"HEALTH INSUR",10/11/2024 0:00:00
"S",3799,"HEALTH PROF",10/11/2024 0:00:00
"S",3800,"VETERANS",10/10/2024 0:00:00
"S",3801,"ALCOHOLIC BE",10/10/2024 0:00:00
"S",3802,"ENVIRONMENT",10/10/2024 0:00:00
"S",3803,"CHILDREN",10/10/2024 0:00:00
"S",3803,"HUMAN SVCS",10/10/2024 0:00:00
"S",3804,"SCH BOARDS",10/10/2024 0:00:00
"S",3804,"VETERANS",10/10/2024 0:00:00
"S",3805,"MV REGULATIO",10/10/2024 0:00:00
"S",3805,"VETERANS",10/10/2024 0:00:00
"S",3806,"CHARITIES",10/10/2024 0:00:00
"S",3806,"EMER SVCS",10/10/2024 0:00:00
"S",3806,"FIREFIGHTERS",10/10/2024 0:00:00
"S",3806,"VETERANS",10/10/2024 0:00:00
"S",3807,"COMMISSIONS",10/10/2024 0:00:00
"S",3807,"VETERANS",10/10/2024 0:00:00
"S",3808,"VETERANS",10/10/2024 0:00:00
"S",3809,"VETERANS",10/11/2024 0:00:00
"S",3810,"VETERANS",10/10/2024 0:00:00
"S",3810,"WOMEN",10/10/2024 0:00:00
"S",3811,"STATE GOVT",10/10/2024 0:00:00
"S",3812,"PENSIONS POL",10/10/2024 0:00:00
"S",3813,"ALCOHOLIC BE",10/21/2024 0:00:00
"S",3814,"ANIMALS",10/21/2024 0:00:00
"S",3814,"PROFESSIONS",10/21/2024 0:00:00
"S",3815,"SOLID WASTE",10/21/2024 0:00:00
"S",3816,"ELECTIONS",10/21/2024 0:00:00
"S",3817,"ENVIRONMENT",10/21/2024 0:00:00
"S",3817,"POLLUTION",10/21/2024 0:00:00
"S",3818,"HEALTH INSUR",10/21/2024 0:00:00
"S",3819,"PUB SAFETY",10/21/2024 0:00:00
"S",3819,"STATE AID",10/21/2024 0:00:00
"S",3820,"HIGHER ED",10/21/2024 0:00:00
"S",3820,"INTERNET",10/21/2024 0:00:00
"S",3821,"HIGHER ED",10/21/2024 0:00:00
"S",3821,"INTERNET",10/21/2024 0:00:00
"S",3822,"HIGHER ED",10/21/2024 0:00:00
"S",3822,"INTERNET",10/21/2024 0:00:00
"S",3823,"CHILD ABUSE",10/21/2024 0:00:00
"S",3823,"CRIM PROCED",10/21/2024 0:00:00
"S",3823,"CRIMES",10/21/2024 0:00:00
"S",3824,"PUB SAFETY",10/21/2024 0:00:00
"S",3825,"EDUCATION",10/21/2024 0:00:00
"S",3826,"AFFORD HOUS",10/21/2024 0:00:00
"S",3826,"VETERANS",10/21/2024 0:00:00
"S",3827,"MENTAL HEALT",10/21/2024 0:00:00
"S",3827,"VETERANS",10/21/2024 0:00:00
"S",3828,"DISABLED",10/21/2024 0:00:00
"S",3828,"INCOME TAX",10/21/2024 0:00:00
"S",3828,"VETERANS",10/21/2024 0:00:00
"S",3829,"HEALTH INSUR",10/21/2024 0:00:00
"S",3830,"LOCAL CONT",10/21/2024 0:00:00
"S",3831,"HEALTH",10/21/2024 0:00:00
"S",3831,"MEDICAID",10/21/2024 0:00:00
"S",3832,"CONSUMER AFF",10/21/2024 0:00:00
"S",3833,"LOC GOVT",10/21/2024 0:00:00
"S",3833,"STATE GOVT",10/21/2024 0:00:00
"S",3834,"ENVIRONMENT",10/21/2024 0:00:00
"S",3835,"HOMELAND SEC",10/21/2024 0:00:00
"S",3835,"PUB SAFETY",10/21/2024 0:00:00
"S",3836,"HEALTH",10/21/2024 0:00:00
"S",3836,"WOMEN",10/21/2024 0:00:00
"S",3837,"HEALTH INSUR",10/21/2024 0:00:00
"S",3837,"PHARMACEUTIC",10/21/2024 0:00:00
"S",3838,"PUB EMP BENE",10/21/2024 0:00:00
"S",3838,"STATE GOVT",10/21/2024 0:00:00
"S",3839,"BANKING",10/21/2024 0:00:00
"S",3839,"TRANS PLAN",10/21/2024 0:00:00
"S",3840,"LAND USE",10/21/2024 0:00:00
"S",3841,"PROPERTY TAX",10/24/2024 0:00:00
"S",3842,"HEALTH INSUR",10/24/2024 0:00:00
"S",3842,"PHARMACEUTIC",10/24/2024 0:00:00
"S",3843,"DISABLED",10/24/2024 0:00:00
"S",3843,"HEALTH INSUR",10/24/2024 0:00:00
"S",3844,"POLICE",10/24/2024 0:00:00
"S",3845,"PUBLIC UTIL",10/24/2024 0:00:00
"S",3846,"JUDICIARY",10/24/2024 0:00:00
"S",3847,"LEGISLATURE",10/24/2024 0:00:00
"S",3847,"STATE OFFICE",10/24/2024 0:00:00
"S",3848,"ALCOHOLIC BE",10/24/2024 0:00:00
"S",3848,"SPORTS",10/24/2024 0:00:00
"S",3849,"ST CONTRACTS",10/24/2024 0:00:00
"S",3850,"ELECTIONS",10/24/2024 0:00:00
"S",3851,"PUB EMP BENE",10/28/2024 0:00:00
"S",3851,"STATE GOVT",10/28/2024 0:00:00
"S",3852,"CONSTR CODES",10/28/2024 0:00:00
"S",3853,"ELECTIONS",10/28/2024 0:00:00
"S",3854,"VETERANS",10/28/2024 0:00:00
"S",3855,"HEALTH INSUR",10/28/2024 0:00:00
"S",3855,"HEALTH PROF",10/28/2024 0:00:00
"S",3856,"POLICE",10/28/2024 0:00:00
"S",3856,"VETERANS",10/28/2024 0:00:00
"S",3857,"INSURANCE",10/28/2024 0:00:00
"S",3857,"MOTOR VEHICL",10/28/2024 0:00:00
"S",3858,"DISABLED",10/28/2024 0:00:00
"S",3858,"SCH TRANS",10/28/2024 0:00:00
"S",3859,"LABOR",10/28/2024 0:00:00
"S",3859,"LANDLORD",10/28/2024 0:00:00
"S",3859,"MUNICIPALITI",10/28/2024 0:00:00
"S",3860,"ELECTIONS",10/28/2024 0:00:00
"S",3860,"SCH BOARDS",10/28/2024 0:00:00
"S",3861,"HIGHER ED",10/28/2024 0:00:00
"S",3861,"SCH BOARDS",10/28/2024 0:00:00
"S",3861,"SPORTS",10/28/2024 0:00:00
"S",3862,"HEALTH",10/28/2024 0:00:00
"S",3862,"HUMAN SVCS",10/28/2024 0:00:00
"S",3863,"SCH BOARDS",10/28/2024 0:00:00
"S",3863,"TAXATION",10/28/2024 0:00:00
"S",3864,"HUMAN SVCS",10/28/2024 0:00:00
"S",3865,"LANDLORD",10/28/2024 0:00:00
"S",3866,"CURRICULA",10/28/2024 0:00:00
"S",3866,"MENTAL HEALT",10/28/2024 0:00:00
"S",3867,"PHARMACEUTIC",10/28/2024 0:00:00
"S",3868,"DOMESTIC VIO",10/28/2024 0:00:00
"S",3868,"PROFESSIONS",10/28/2024 0:00:00
"S",3869,"DISEASE",10/28/2024 0:00:00
"S",3869,"MINORITY",10/28/2024 0:00:00
"S",3869,"WOMEN",10/28/2024 0:00:00
"S",3870,"CONSERVATION",10/28/2024 0:00:00
"S",3870,"SALES TAX",10/28/2024 0:00:00
"S",3871,"COMMERCE",10/28/2024 0:00:00
"S",3871,"SCI AND TECH",10/28/2024 0:00:00
"S",3872,"PHARMACEUTIC",10/28/2024 0:00:00
"S",3873,"HEALTH FAC",10/28/2024 0:00:00
"S",3873,"PUB ASSIST",10/28/2024 0:00:00
"S",3874,"HUMAN SVCS",10/28/2024 0:00:00
"S",3875,"DISABLED",10/28/2024 0:00:00
"S",3875,"HIGHER ED",10/28/2024 0:00:00
"S",3875,"PUB ASSIST",10/28/2024 0:00:00
"S",3876,"HIGHER ED",10/28/2024 0:00:00
"S",3876,"SCH BOARDS",10/28/2024 0:00:00
"S",3876,"SCI AND TECH",10/28/2024 0:00:00
"S",3877,"CONSUMER PRO",10/28/2024 0:00:00
"S",3878,"HUMAN SVCS",10/28/2024 0:00:00
"S",3879,"BANKING",10/28/2024 0:00:00
"S",3879,"ENVIRONMENT",10/28/2024 0:00:00
"S",3880,"BANKING",10/28/2024 0:00:00
"S",3880,"FLOOD",10/28/2024 0:00:00
"S",3881,"BANKING",10/28/2024 0:00:00
"S",3881,"ENVIRONMENT",10/28/2024 0:00:00
"S",3882,"PROFESSIONS",10/28/2024 0:00:00
"S",3883,"PUB EMP BENE",10/28/2024 0:00:00
"S",3884,"HEALTH",10/28/2024 0:00:00
"S",3885,"CRIM PROCED",10/28/2024 0:00:00
"S",3885,"CRIMES",10/28/2024 0:00:00
"S",3885,"DISABLED",10/28/2024 0:00:00
"S",3886,"CRIMES",10/28/2024 0:00:00
"S",3886,"DISABLED",10/28/2024 0:00:00
"S",3886,"SR CITIZENS",10/28/2024 0:00:00
"S",3887,"BOATS",10/28/2024 0:00:00
"S",3887,"FLOOD",10/28/2024 0:00:00
"S",3888,"HOUSING",10/28/2024 0:00:00
"S",3888,"PUBLIC UTIL",10/28/2024 0:00:00
"S",3889,"FOOD",5/1/2025 0:00:00
"S",3889,"HIGHER ED",5/1/2025 0:00:00
"S",3889,"SOLID WASTE",5/1/2025 0:00:00
"S",3890,"FOOD",10/28/2024 0:00:00
"S",3890,"HIGHER ED",10/28/2024 0:00:00
"S",3890,"PUB ASSIST",10/28/2024 0:00:00
"S",3891,"ECONOMIC DEV",10/28/2024 0:00:00
"S",3892,"STATE OFFICE",11/18/2024 0:00:00
"S",3893,"CRIMES",11/18/2024 0:00:00
"S",3893,"POLICE",11/18/2024 0:00:00
"S",3894,"CRIMES",11/18/2024 0:00:00
"S",3895,"CRIM PROCED",11/18/2024 0:00:00
"S",3895,"CRIMES",11/18/2024 0:00:00
"S",3896,"CRIMES",11/18/2024 0:00:00
"S",3896,"PUB SAFETY",11/18/2024 0:00:00
"S",3897,"CRIMES",11/18/2024 0:00:00
"S",3898,"CRIM PROCED",11/18/2024 0:00:00
"S",3898,"POLICE",11/18/2024 0:00:00
"S",3899,"PUB SAFETY",11/18/2024 0:00:00
"S",3900,"CRIM PROCED",11/18/2024 0:00:00
"S",3900,"CRIMES",11/18/2024 0:00:00
"S",3901,"SCH BOARDS",11/18/2024 0:00:00
"S",3902,"SCH BOARDS",11/18/2024 0:00:00
"S",3902,"VETERANS",11/18/2024 0:00:00
"S",3903,"HEALTH INSUR",11/18/2024 0:00:00
"S",3904,"SCH BOARDS",11/18/2024 0:00:00
"S",3905,"INTERNET",11/18/2024 0:00:00
"S",3905,"LOC GOVT",11/18/2024 0:00:00
"S",3906,"ENVIRONMENT",11/18/2024 0:00:00
"S",3907,"MV REGULATIO",1/22/2025 0:00:00
"S",3907,"VETERANS",1/22/2025 0:00:00
"S",3907,"WOMEN",1/22/2025 0:00:00
"S",3908,"COMMEMORATIO",11/18/2024 0:00:00
"S",3908,"MV REGULATIO",11/18/2024 0:00:00
"S",3909,"COMMEMORATIO",11/18/2024 0:00:00
"S",3909,"MV REGULATIO",11/18/2024 0:00:00
"S",3910,"EDUCATION",5/15/2025 0:00:00
"S",3910,"SCH BOARDS",5/15/2025 0:00:00
"S",3911,"HIGHER ED",11/18/2024 0:00:00
"S",3911,"SOLID WASTE",11/18/2024 0:00:00
"S",3912,"CRIMES",11/18/2024 0:00:00
"S",3912,"PAROLE",11/18/2024 0:00:00
"S",3913,"HOUSING",11/18/2024 0:00:00
"S",3914,"FISH",11/18/2024 0:00:00
"S",3915,"COUNTIES",11/19/2024 0:00:00
"S",3915,"MUNICIPALITI",11/19/2024 0:00:00
"S",3915,"PROPERTY TAX",11/19/2024 0:00:00
"S",3915,"SCH BOARDS",11/19/2024 0:00:00
"S",3916,"HEALTH INSUR",11/18/2024 0:00:00
"S",3916,"HEALTH PROF",11/18/2024 0:00:00
"S",3916,"MEDICAID",11/18/2024 0:00:00
"S",3917,"SCH BOARDS",11/18/2024 0:00:00
"S",3918,"COMMISSIONS",11/18/2024 0:00:00
"S",3918,"FISH",11/18/2024 0:00:00
"S",3919,"ANIMALS",11/18/2024 0:00:00
"S",3919,"MUNICIPALITI",11/18/2024 0:00:00
"S",3920,"POLICE",11/18/2024 0:00:00
"S",3920,"TEMP DISAB",11/18/2024 0:00:00
"S",3921,"HORSE RACING",12/5/2024 0:00:00
"S",3922,"BUS TAXES",12/5/2024 0:00:00
"S",3922,"CORPORATIONS",12/5/2024 0:00:00
"S",3922,"HISTORIC PRE",12/5/2024 0:00:00
"S",3923,"MUNICIPALITI",12/5/2024 0:00:00
"S",3923,"PUBLIC UTIL",12/5/2024 0:00:00
"S",3924,"VETERANS",12/5/2024 0:00:00
"S",3925,"ELECTIONS",12/5/2024 0:00:00
"S",3925,"MV REGULATIO",12/5/2024 0:00:00
"S",3926,"CRIM PROCED",12/5/2024 0:00:00
"S",3926,"PUB SAFETY",12/5/2024 0:00:00
"S",3927,"CRIMES",12/5/2024 0:00:00
"S",3927,"HOUSING",12/5/2024 0:00:00
"S",3928,"CONSUMER AFF",12/5/2024 0:00:00
"S",3929,"VETERANS",12/5/2024 0:00:00
"S",3930,"FIREFIGHTERS",12/5/2024 0:00:00
"S",3931,"HEALTH PROF",12/5/2024 0:00:00
"S",3932,"FREIGHT RAIL",12/5/2024 0:00:00
"S",3933,"SCH BOARDS",12/5/2024 0:00:00
"S",3934,"MEDICAID",12/5/2024 0:00:00
"S",3934,"WOMEN",12/5/2024 0:00:00
"S",3935,"FLOOD",12/5/2024 0:00:00
"S",3936,"BUS TAXES",12/5/2024 0:00:00
"S",3936,"CORPORATIONS",12/5/2024 0:00:00
"S",3936,"OPEN SPACE",12/5/2024 0:00:00
"S",3937,"EMER SVCS",12/5/2024 0:00:00
"S",3937,"PUBLIC UTIL",12/5/2024 0:00:00
"S",3938,"TRANS PLAN",12/5/2024 0:00:00
"S",3939,"HEALTH PROF",12/5/2024 0:00:00
"S",3940,"PUB SAFETY",12/5/2024 0:00:00
"S",3940,"SCI AND TECH",12/5/2024 0:00:00
"S",3941,"LOCAL BUDGET",12/5/2024 0:00:00
"S",3941,"MUNICIPALITI",12/5/2024 0:00:00
"S",3942,"CIVIL RIGHTS",12/5/2024 0:00:00
"S",3942,"COMMISSIONS",12/5/2024 0:00:00
"S",3942,"SCH BOARDS",12/5/2024 0:00:00
"S",3943,"BEACHES",12/5/2024 0:00:00
"S",3943,"BUS TAXES",12/5/2024 0:00:00
"S",3943,"CORPORATIONS",12/5/2024 0:00:00
"S",3943,"OPEN SPACE",12/5/2024 0:00:00
"S",3944,"ALCOHOLIC BE",12/5/2024 0:00:00
"S",3944,"CORPORATIONS",12/5/2024 0:00:00
"S",3946,"FIREFIGHTERS",12/9/2024 0:00:00
"S",3946,"HAZ SUBSTANC",12/9/2024 0:00:00
"S",3947,"CHARITIES",12/9/2024 0:00:00
"S",3947,"INCOME TAX",12/9/2024 0:00:00
"S",3948,"ALCOHOLIC BE",12/9/2024 0:00:00
"S",3949,"INSURANCE",12/9/2024 0:00:00
"S",3950,"DRUG ABUSE",12/9/2024 0:00:00
"S",3950,"HEALTH FAC",12/9/2024 0:00:00
"S",3951,"DRUG ABUSE",12/9/2024 0:00:00
"S",3951,"HEALTH INSUR",12/9/2024 0:00:00
"S",3952,"DRUG ABUSE",12/9/2024 0:00:00
"S",3952,"HEALTH FAC",12/9/2024 0:00:00
"S",3953,"COMMERCE",12/10/2024 0:00:00
"S",3953,"STATE GOVT",12/10/2024 0:00:00
"S",3954,"HUMAN SVCS",12/9/2024 0:00:00
"S",3954,"LOC GOVT",12/9/2024 0:00:00
"S",3955,"DRUG ABUSE",12/9/2024 0:00:00
"S",3955,"HEALTH FAC",12/9/2024 0:00:00
"S",3956,"DRUG ABUSE",12/9/2024 0:00:00
"S",3957,"COMMUNICATIO",12/9/2024 0:00:00
"S",3957,"LOC GOVT",12/9/2024 0:00:00
"S",3958,"COUNTIES",12/9/2024 0:00:00
"S",3958,"PROPERTY",12/9/2024 0:00:00
"S",3959,"AUTH - STATE",12/11/2024 0:00:00
"S",3959,"ECONOMIC DEV",12/11/2024 0:00:00
"S",3960,"MARIJUANA",12/11/2024 0:00:00
"S",3961,"SCH BOARDS",12/11/2024 0:00:00
"S",3962,"HOUSING",12/12/2024 0:00:00
"S",3962,"MUNICIPALITI",12/12/2024 0:00:00
"S",3963,"CRIM PROCED",12/12/2024 0:00:00
"S",3963,"CRIMES",12/12/2024 0:00:00
"S",3964,"ENERGY",12/12/2024 0:00:00
"S",3965,"ELECTIONS",12/12/2024 0:00:00
"S",3966,"CRIM PROCED",12/12/2024 0:00:00
"S",3966,"CRIMES",12/12/2024 0:00:00
"S",3966,"JUDICIARY",12/12/2024 0:00:00
"S",3967,"HEALTH",12/12/2024 0:00:00
"S",3967,"POLICE",12/12/2024 0:00:00
"S",3968,"AUTH - LOCAL",12/12/2024 0:00:00
"S",3968,"TRAFFIC SAFE",12/12/2024 0:00:00
"S",3968,"TRANSPORT",12/12/2024 0:00:00
"S",3969,"ECONOMIC DEV",12/12/2024 0:00:00
"S",3970,"ALCOHOLIC BE",12/12/2024 0:00:00
"S",3970,"ECONOMIC DEV",12/12/2024 0:00:00
"S",3971,"MOTOR VEHICL",12/12/2024 0:00:00
"S",3972,"GAMBLING",12/12/2024 0:00:00
"S",3973,"PUB SAFETY",12/12/2024 0:00:00
"S",3974,"PUB SAFETY",12/12/2024 0:00:00
"S",3975,"INCOME TAX",12/12/2024 0:00:00
"S",3975,"VETERANS",12/12/2024 0:00:00
"S",3976,"HIGHER ED",12/12/2024 0:00:00
"S",3977,"HIGHER ED",12/12/2024 0:00:00
"S",3978,"HIGHER ED",12/12/2024 0:00:00
"S",3979,"HIGHER ED",1/31/2025 0:00:00
"S",3980,"HEALTH FAC",12/12/2024 0:00:00
"S",3981,"CRIM PROCED",12/12/2024 0:00:00
"S",3981,"CRIMES",12/12/2024 0:00:00
"S",3982,"CURRICULA",12/12/2024 0:00:00
"S",3982,"SCH BOARDS",12/12/2024 0:00:00
"S",3983,"HEALTH",12/16/2024 0:00:00
"S",3983,"HUMAN SVCS",12/16/2024 0:00:00
"S",3984,"COMMERCE",12/16/2024 0:00:00
"S",3984,"SCI AND TECH",12/16/2024 0:00:00
"S",3985,"HEALTH INSUR",12/16/2024 0:00:00
"S",3986,"DISEASE",12/16/2024 0:00:00
"S",3986,"HUMAN SVCS",12/16/2024 0:00:00
"S",3986,"PUB SAFETY",12/16/2024 0:00:00
"S",3987,"CRIMES",12/16/2024 0:00:00
"S",3987,"HEALTH",12/16/2024 0:00:00
"S",3988,"HEALTH INSUR",12/16/2024 0:00:00
"S",3988,"INCOME TAX",12/16/2024 0:00:00
"S",3989,"ANIMALS",12/16/2024 0:00:00
"S",3990,"ELECTIONS",12/16/2024 0:00:00
"S",3991,"BANKING",12/16/2024 0:00:00
"S",3991,"SPORTS",12/16/2024 0:00:00
"S",3992,"HOUSING FIN",12/16/2024 0:00:00
"S",3992,"LAND USE",12/16/2024 0:00:00
"S",3993,"MOTOR VEHICL",12/16/2024 0:00:00
"S",3994,"ELECTIONS",1/28/2025 0:00:00
"S",3996,"HEALTH INSUR",12/19/2024 0:00:00
"S",3997,"PENSIONS PUB",12/19/2024 0:00:00
"S",3998,"PENSIONS TEA",12/19/2024 0:00:00
"S",3999,"PROPERTY",12/19/2024 0:00:00
"S",4000,"AUTH - STATE",12/19/2024 0:00:00
"S",4001,"CRIM PROCED",12/19/2024 0:00:00
"S",4001,"JUDICIARY",12/19/2024 0:00:00
"S",4001,"MOTOR VEHICL",12/19/2024 0:00:00
"S",4002,"HAZ SUBSTANC",12/19/2024 0:00:00
"S",4003,"VETERANS",12/19/2024 0:00:00
"S",4004,"DISABLED",12/19/2024 0:00:00
"S",4005,"CRIM PROCED",12/19/2024 0:00:00
"S",4005,"CRIMES",12/19/2024 0:00:00
"S",4006,"AVIATION",12/19/2024 0:00:00
"S",4006,"PUB SAFETY",12/19/2024 0:00:00
"S",4006,"SCI AND TECH",12/19/2024 0:00:00
"S",4006,"SUPPL APPROP",12/19/2024 0:00:00
"S",4007,"AVIATION",12/19/2024 0:00:00
"S",4007,"PUB SAFETY",12/19/2024 0:00:00
"S",4007,"VETERANS",12/19/2024 0:00:00
"S",4008,"LOC GOVT",12/19/2024 0:00:00
"S",4009,"LABOR",12/19/2024 0:00:00
"S",4010,"HIGHER ED",12/19/2024 0:00:00
"S",4010,"HUMAN SVCS",12/19/2024 0:00:00
"S",4011,"HIGHER ED",12/19/2024 0:00:00
"S",4012,"HIGHER ED",12/19/2024 0:00:00
"S",4013,"HEALTH FAC",12/19/2024 0:00:00
"S",4013,"HEALTH INSUR",12/19/2024 0:00:00
"S",4014,"EMER SVCS",12/19/2024 0:00:00
"S",4015,"DRUG ABUSE",12/19/2024 0:00:00
"S",4015,"HUMAN SVCS",12/19/2024 0:00:00
"S",4016,"ED HEALTH",12/19/2024 0:00:00
"S",4016,"FOOD",12/19/2024 0:00:00
"S",4017,"EDUCATION",12/19/2024 0:00:00
"S",4017,"SCH BOARDS",12/19/2024 0:00:00
"S",4018,"CHILDREN",12/19/2024 0:00:00
"S",4018,"MEDICAID",12/19/2024 0:00:00
"S",4019,"DRUG ABUSE",12/19/2024 0:00:00
"S",4019,"HEALTH INSUR",12/19/2024 0:00:00
"S",4020,"HEALTH",12/19/2024 0:00:00
"S",4020,"HEALTH FAC",12/19/2024 0:00:00
"S",4021,"HIGHER ED",12/19/2024 0:00:00
"S",4022,"MINORITY",12/19/2024 0:00:00
"S",4022,"SCH BOARDS",12/19/2024 0:00:00
"S",4022,"STATE OFFICE",12/19/2024 0:00:00
"S",4023,"EDUCATION",12/19/2024 0:00:00
"S",4024,"CRIM PROCED",12/19/2024 0:00:00
"S",4024,"PUB SAFETY",12/19/2024 0:00:00
"S",4025,"COMMERCE",12/19/2024 0:00:00
"S",4025,"CRIME VICTIM",12/19/2024 0:00:00
"S",4027,"STATE GOVT",12/19/2024 0:00:00
"S",4028,"ST CONTRACTS",12/19/2024 0:00:00
"S",4029,"AVIATION",12/19/2024 0:00:00
"S",4029,"PUB SAFETY",12/19/2024 0:00:00
"S",4029,"SUPPL APPROP",12/19/2024 0:00:00
"S",4030,"HEALTH",12/19/2024 0:00:00
"S",4030,"HEALTH FAC",12/19/2024 0:00:00
"S",4031,"AGRICULTURE",12/19/2024 0:00:00
"S",4031,"FOOD",12/19/2024 0:00:00
"S",4032,"MENTAL HEALT",12/19/2024 0:00:00
"S",4032,"MINORITY",12/19/2024 0:00:00
"S",4033,"FARMLAND",12/19/2024 0:00:00
"S",4033,"HOUSING",12/19/2024 0:00:00
"S",4034,"FARMLAND",12/19/2024 0:00:00
"S",4034,"WATER SUPPLY",12/19/2024 0:00:00
"S",4035,"CORRECTIONS",12/19/2024 0:00:00
"S",4035,"WOMEN",12/19/2024 0:00:00
"S",4036,"DISEASE",12/19/2024 0:00:00
"S",4036,"EMERG MGMT",12/19/2024 0:00:00
"S",4036,"SUPPL APPROP",12/19/2024 0:00:00
"S",4037,"TRANS PLAN",12/19/2024 0:00:00
"S",4038,"CHILDREN",12/19/2024 0:00:00
"S",4038,"HEALTH",12/19/2024 0:00:00
"S",4039,"STATE GOVT",12/19/2024 0:00:00
"S",4039,"VETERANS",12/19/2024 0:00:00
"S",4040,"CHARITIES",12/19/2024 0:00:00
"S",4040,"STATE GOVT",12/19/2024 0:00:00
"S",4041,"BUS TAXES",12/19/2024 0:00:00
"S",4041,"HEALTH PROF",12/19/2024 0:00:00
"S",4041,"INCOME TAX",12/19/2024 0:00:00
"S",4042,"HUMAN SVCS",12/19/2024 0:00:00
"S",4043,"DRUG ABUSE",12/19/2024 0:00:00
"S",4043,"MEDICAID",12/19/2024 0:00:00
"S",4044,"HEALTH INSUR",12/19/2024 0:00:00
"S",4044,"HUMAN SVCS",12/19/2024 0:00:00
"S",4045,"HUMAN SVCS",1/9/2025 0:00:00
"S",4045,"POLICE",1/9/2025 0:00:00
"S",4046,"HEALTH PROF",12/19/2024 0:00:00
"S",4047,"LABOR",12/20/2024 0:00:00
"S",4048,"LAND USE",1/14/2025 0:00:00
"S",4048,"MUNICIPALITI",1/14/2025 0:00:00
"S",4050,"HUMAN SVCS",1/14/2025 0:00:00
"S",4051,"PUB SAFETY",1/14/2025 0:00:00
"S",4051,"SCH BOARDS",1/14/2025 0:00:00
"S",4052,"CRIM PROCED",1/14/2025 0:00:00
"S",4052,"CRIMES",1/14/2025 0:00:00
"S",4052,"MOTOR VEHICL",1/14/2025 0:00:00
"S",4053,"CRIM PROCED",1/14/2025 0:00:00
"S",4053,"CRIMES",1/14/2025 0:00:00
"S",4053,"MOTOR VEHICL",1/14/2025 0:00:00
"S",4054,"CRIM PROCED",1/14/2025 0:00:00
"S",4054,"CRIMES",1/14/2025 0:00:00
"S",4054,"MOTOR VEHICL",1/14/2025 0:00:00
"S",4055,"CHILDREN",1/14/2025 0:00:00
"S",4055,"HUMAN SVCS",1/14/2025 0:00:00
"S",4056,"HEALTH INSUR",1/14/2025 0:00:00
"S",4057,"STATE OFFICE",1/14/2025 0:00:00
"S",4058,"HEALTH",1/14/2025 0:00:00
